kp_id,kp_url,kp_poster_url,kp_full_name,name,year,type,genres_list,genre,countries_list,country,imdb,vote_date,vote
462662,https://www.kinopoisk.ru/film/462662/,https://st.kp.yandex.net/images/film_big/462662.jpg,Охотник за головами (2010),The Bounty Hunter,2010.0,movie,"боевик, мелодрама, комедия, детектив",боевик,США,США,tt1038919,2017-08-02,4
4840,https://www.kinopoisk.ru/film/4840/,https://st.kp.yandex.net/images/film_big/4840.jpg,Госпожа горничная (2002),Maid in Manhattan,2002.0,movie,"драма, мелодрама, комедия",драма,США,США,tt0252076,2017-08-02,5
78750,https://www.kinopoisk.ru/film/78750/,https://st.kp.yandex.net/images/film_big/78750.jpg,Беги без оглядки (2005),Running Scared,2005.0,movie,"боевик, триллер, драма, криминал",боевик,"США, Германия",США,tt0404390,2017-08-02,8
371,https://www.kinopoisk.ru/film/371/,https://st.kp.yandex.net/images/film_big/371.jpg,Спасти рядового Райана (1998),Saving Private Ryan,1998.0,movie,"военный, боевик, история",военный,США,США,tt0120815,2017-07-29,10
280938,https://www.kinopoisk.ru/film/280938/,https://st.kp.yandex.net/images/film_big/280938.jpg,Адмиралъ (2008),Адмиралъ,2008.0,movie,"драма, история",драма,Россия,Россия,tt1101026,2017-07-22,5
409295,https://www.kinopoisk.ru/film/409295/,https://st.kp.yandex.net/images/film_big/409295.jpg,Исходный код (2011),Source Code,2011.0,movie,"фантастика, боевик, триллер, драма",фантастика,"США, Канада, Франция, Германия",США,tt0945513,2017-07-21,8
760829,https://www.kinopoisk.ru/film/760829/,https://st.kp.yandex.net/images/film_big/760829.jpg,Связь (2012),Coherence,2012.0,movie,"фантастика, триллер, драма",фантастика,"США, Великобритания",США,tt2866360,2017-07-09,10
524631,https://www.kinopoisk.ru/film/524631/,https://st.kp.yandex.net/images/film_big/524631.jpg,Экспат (2011),Erased,2011.0,movie,"боевик, триллер",боевик,"Канада, Бельгия",Канада,,2017-07-01,3
966995,https://www.kinopoisk.ru/film/966995/,https://st.kp.yandex.net/images/film_big/966995.jpg,Живое (2017),Life,2017.0,movie,"ужасы, фантастика, триллер",ужасы,"США, Великобритания",США,tt5442430,2017-06-11,9
102383,https://www.kinopoisk.ru/film/102383/,https://st.kp.yandex.net/images/film_big/102383.jpg,Чудо-женщина (2017),Wonder Woman,2017.0,movie,"фантастика, боевик, военный, фэнтези",фантастика,"США, Китай",США,tt0451279,2017-06-10,7
695548,https://www.kinopoisk.ru/film/695548/,https://st.kp.yandex.net/images/film_big/695548.jpg,Чужой: Завет (2017),Alien: Covenant,2017.0,movie,"ужасы, фантастика",ужасы,"США, Великобритания",США,tt2316204,2017-05-30,9
780470,https://www.kinopoisk.ru/film/780470/,https://st.kp.yandex.net/images/film_big/780470.jpg,Инферно (2016),Inferno,2016.0,movie,"боевик, триллер, драма, криминал, детектив, приключения",боевик,"США, Венгрия",США,tt3062096,2017-05-28,6
271513,https://www.kinopoisk.ru/film/271513/,https://st.kp.yandex.net/images/film_big/271513.jpg,Дикари (2006),Дикари,2006.0,movie,"драма, мелодрама, комедия",драма,Россия,Россия,tt0933361,2017-05-06,5
485261,https://www.kinopoisk.ru/film/485261/,https://st.kp.yandex.net/images/film_big/485261.jpg,Убойные каникулы (2010),Tucker and Dale vs Evil,2010.0,movie,"ужасы, комедия",ужасы,"Канада, США",Канада,tt1465522,2017-05-04,7
690615,https://www.kinopoisk.ru/film/690615/,https://st.kp.yandex.net/images/film_big/690615.jpg,Кредо убийцы (2016),Assassin's Creed,2016.0,movie,"фантастика, боевик, приключения",фантастика,"США, Франция, Великобритания, Гонконг, Тайвань, Мальта, Испания, Канада",США,tt2094766,2017-04-22,2
742026,https://www.kinopoisk.ru/film/742026/,https://st.kp.yandex.net/images/film_big/742026.jpg,Битва за Севастополь (2015),Битва за Севастополь,2015.0,movie,"военный, биография, драма, история, боевик",военный,"Россия, Украина",Россия,tt4084744,2017-04-12,8
462754,https://www.kinopoisk.ru/film/462754/,https://st.kp.yandex.net/images/film_big/462754.jpg,Росомаха: Бессмертный (2013),The Wolverine,2013.0,movie,"фантастика, боевик",фантастика,"США, Великобритания, Япония",США,tt1430132,2017-03-25,6
807682,https://www.kinopoisk.ru/film/807682/,https://st.kp.yandex.net/images/film_big/807682.jpg,Логан (2017),Logan,2017.0,movie,"фантастика, боевик, триллер, драма",фантастика,США,США,tt3315342,2017-03-09,10
946883,https://www.kinopoisk.ru/film/946883/,https://st.kp.yandex.net/images/film_big/946883.jpg,"Гуляй, Вася! (2016)","Гуляй, Вася!",2016.0,movie,комедия,комедия,Россия,Россия,tt5161058,2017-02-26,5
718811,https://www.kinopoisk.ru/film/718811/,https://st.kp.yandex.net/images/film_big/718811.jpg,Прибытие (2016),Arrival,2016.0,movie,"фантастика, драма",фантастика,"США, Канада",США,tt2543164,2017-02-23,7
909898,https://www.kinopoisk.ru/film/909898/,https://st.kp.yandex.net/images/film_big/909898.jpg,Под покровом ночи (2016),Nocturnal Animals,2016.0,movie,"триллер, драма",триллер,"США, Китай",США,tt4550098,2017-02-23,10
841081,https://www.kinopoisk.ru/film/841081/,https://st.kp.yandex.net/images/film_big/841081.jpg,Ла-Ла Ленд (2016),La La Land,2016.0,movie,"мюзикл, драма, мелодрама, комедия, музыка",мюзикл,"США, Гонконг",США,tt3783958,2017-01-29,9
502838,https://www.kinopoisk.ru/series/502838/,https://st.kp.yandex.net/images/film_big/502838.jpg,"Шерлок (сериал, 2010 – 2017)",Sherlock,2010.0,tv-series,"детектив, триллер, драма, криминал",детектив,"Великобритания, США",Великобритания,tt1475582,2017-01-16,8
602749,https://www.kinopoisk.ru/film/602749/,https://st.kp.yandex.net/images/film_big/602749.jpg,Парни со стволами (2016),War Dogs,2016.0,movie,"драма, комедия, криминал, военный, биография",драма,"США, Румыния",США,tt2005151,2017-01-07,7
778218,https://www.kinopoisk.ru/film/778218/,https://st.kp.yandex.net/images/film_big/778218.jpg,Хардкор (2016),Хардкор,2016.0,movie,"боевик, фантастика",боевик,"Россия, США",Россия,tt3072482,2017-01-05,9
470689,https://www.kinopoisk.ru/film/470689/,https://st.kp.yandex.net/images/film_big/470689.jpg,Пассажиры (2016),Passengers,2016.0,movie,"фантастика, триллер, драма, мелодрама",фантастика,"США, Австралия",США,tt1355644,2017-01-04,6
819101,https://www.kinopoisk.ru/film/819101/,https://st.kp.yandex.net/images/film_big/819101.jpg,Омерзительная восьмерка (2015),The Hateful Eight,2015.0,movie,"вестерн, криминал, триллер, драма, детектив",вестерн,США,США,tt3460252,2017-01-03,9
786958,https://www.kinopoisk.ru/film/786958/,https://st.kp.yandex.net/images/film_big/786958.jpg,Иллюзия обмана 2 (2016),Now You See Me 2,2016.0,movie,"боевик, триллер, комедия, криминал, детектив, приключения",боевик,"США, Франция",США,tt3110958,2016-12-24,6
814016,https://www.kinopoisk.ru/film/814016/,https://st.kp.yandex.net/images/film_big/814016.jpg,Люди Икс: Апокалипсис (2016),X-Men: Apocalypse,2016.0,movie,"фантастика, боевик, приключения",фантастика,США,США,tt3385516,2016-12-10,10
468522,https://www.kinopoisk.ru/film/468522/,https://st.kp.yandex.net/images/film_big/468522.jpg,Отряд самоубийц (2016),Suicide Squad,2016.0,movie,"фантастика, боевик, фэнтези, приключения",фантастика,США,США,tt1386697,2016-12-03,5
817245,https://www.kinopoisk.ru/film/817245/,https://st.kp.yandex.net/images/film_big/817245.jpg,Джек Ричер 2: Никогда не возвращайся (2016),Jack Reacher: Never Go Back,2016.0,movie,"боевик, триллер, криминал",боевик,"США, Китай",США,tt3393786,2016-11-13,4
840234,https://www.kinopoisk.ru/film/840234/,https://st.kp.yandex.net/images/film_big/840234.jpg,Дуэлянт (2016),Дуэлянт,2016.0,movie,драма,драма,Россия,Россия,tt5282006,2016-10-04,8
557804,https://www.kinopoisk.ru/film/557804/,https://st.kp.yandex.net/images/film_big/557804.jpg,Полный расколбас (2016),Sausage Party,2016.0,cartoon,"мультфильм, фэнтези, комедия, приключения",мультфильм,"США, Канада",США,tt1700841,2016-09-16,9
782792,https://www.kinopoisk.ru/film/782792/,https://st.kp.yandex.net/images/film_big/782792.jpg,Шпион (2015),Spy,2015.0,movie,"боевик, комедия",боевик,США,США,tt3079380,2016-09-11,6
93377,https://www.kinopoisk.ru/film/93377/,https://st.kp.yandex.net/images/film_big/93377.jpg,Типа крутые легавые (2007),Hot Fuzz,2007.0,movie,"боевик, триллер, комедия, детектив",боевик,"Великобритания, Франция",Великобритания,tt0425112,2016-07-05,6
723988,https://www.kinopoisk.ru/film/723988/,https://st.kp.yandex.net/images/film_big/723988.jpg,Алиса в Зазеркалье (2016),Alice Through the Looking Glass,2016.0,movie,"фэнтези, детектив, приключения, семейный",фэнтези,США,США,tt2567026,2016-06-28,5
843463,https://www.kinopoisk.ru/film/843463/,https://st.kp.yandex.net/images/film_big/843463.jpg,"Кловерфилд, 10 (2016)",10 Cloverfield Lane,2016.0,movie,"триллер, драма, фантастика",триллер,США,США,tt1179933,2016-06-19,6
522,https://www.kinopoisk.ru/film/522/,https://st.kp.yandex.net/images/film_big/522.jpg,"Карты, деньги, два ствола (1998)","Lock, Stock and Two Smoking Barrels",1998.0,movie,"боевик, комедия, криминал",боевик,Великобритания,Великобритания,tt0120735,2016-06-19,10
436225,https://www.kinopoisk.ru/film/436225/,https://st.kp.yandex.net/images/film_big/436225.jpg,Терминатор: Генезис (2015),Terminator Genisys,2015.0,movie,"фантастика, боевик, триллер",фантастика,"США, Канада",США,tt1340138,2016-06-04,8
277328,https://www.kinopoisk.ru/film/277328/,https://st.kp.yandex.net/images/film_big/277328.jpg,Варкрафт (2016),Warcraft,2016.0,movie,"фэнтези, боевик, приключения",фэнтези,"США, Канада, Китай, Япония",США,tt0803096,2016-05-26,9
673910,https://www.kinopoisk.ru/film/673910/,https://st.kp.yandex.net/images/film_big/673910.jpg,Враг (2013),Enemy,2013.0,movie,"триллер, драма, детектив",триллер,"Канада, Франция, Испания",Канада,tt2316411,2016-05-03,10
